Temp,Densidad,Calor Esp,Cond. Ter.,Dif. Ter.,Visc. Din.,Visc. Cin,Numero de Prandtl
207,0.7359,1024,0.03825,5.0850E-05,0.00002603,3.54404E-005,0.6970
208,0.7345,1025,0.03831,5.1038E-05,0.00002606,3.55676E-005,0.6970
209,0.7331,1025,0.03838,5.1225E-05,0.00002610,3.56948E-005,0.6969
210,0.7316,1025,0.03844,5.1412E-05,0.00002614,0.000035822,0.6968
211,0.7302,1025,0.03851,5.1599E-05,0.00002617,3.59492E-005,0.6968
212,0.7288,1025,0.03857,5.1786E-05,0.00002621,3.60764E-005,0.6967
213,0.7274,1026,0.03864,5.1974E-05,0.00002625,3.62036E-005,0.6967
214,0.7259,1026,0.03870,5.2161E-05,0.00002628,3.63308E-005,0.6966
215,0.7245,1026,0.03877,5.2348E-05,0.00002632,0.000036458,0.6966
216,0.7231,1026,0.03883,5.2535E-05,0.00002636,3.65852E-005,0.6965
217,0.7217,1026,0.03890,5.2722E-05,0.00002639,3.67124E-005,0.6964
218,0.7202,1027,0.03896,5.2910E-05,0.00002643,3.68396E-005,0.6964
219,0.7188,1027,0.03903,5.3097E-05,0.00002647,3.69668E-005,0.6963
220,0.7174,1027,0.03909,5.3284E-05,0.00002650,0.000037094,0.6963
221,0.7160,1027,0.03916,5.3471E-05,0.00002654,3.72212E-005,0.6962
222,0.7145,1027,0.03922,5.3658E-05,0.00002658,3.73484E-005,0.6962
223,0.7131,1028,0.03929,5.3846E-05,0.00002661,3.74756E-005,0.6961
224,0.7117,1028,0.03935,5.4033E-05,0.00002665,3.76028E-005,0.6961
225,0.7103,1028,0.03942,5.4220E-05,0.00002669,0.00003773,0.6960
226,0.7088,1028,0.03948,5.4407E-05,0.00002672,3.78572E-005,0.6959
227,0.7074,1028,0.03955,5.4594E-05,0.00002676,3.79844E-005,0.6959
228,0.7060,1029,0.03961,5.4782E-05,0.00002679,3.81116E-005,0.6958
229,0.7045,1029,0.03968,5.4969E-05,0.00002683,3.82388E-005,0.6958
230,0.7031,1029,0.03974,5.5156E-05,0.00002687,0.000038366,0.6957
231,0.7017,1029,0.03981,5.5343E-05,0.00002690,3.84932E-005,0.6957
232,0.7003,1029,0.03987,5.5530E-05,0.00002694,3.86204E-005,0.6956
233,0.6988,1030,0.03994,5.5718E-05,0.00002698,3.87476E-005,0.6956
234,0.6974,1030,0.04000,5.5905E-05,0.00002701,3.88748E-005,0.6955
235,0.6960,1030,0.04007,5.6092E-05,0.00002705,0.000039002,0.6954
236,0.6946,1030,0.04013,5.6279E-05,0.00002709,3.91292E-005,0.6954
237,0.6931,1030,0.04020,5.6466E-05,0.00002712,3.92564E-005,0.6953
238,0.6917,1031,0.04026,5.6654E-05,0.00002716,3.93836E-005,0.6953
239,0.6903,1031,0.04033,5.6841E-05,0.00002720,3.95108E-005,0.6952
240,0.6889,1031,0.04039,5.7028E-05,0.00002723,0.000039638,0.6952
241,0.6874,1031,0.04046,5.7215E-05,0.00002727,3.97652E-005,0.6951
242,0.6860,1031,0.04052,5.7402E-05,0.00002731,3.98924E-005,0.6950
243,0.6846,1032,0.04059,5.7590E-05,0.00002734,4.00196E-005,0.6950
244,0.6832,1032,0.04065,5.7777E-05,0.00002738,4.01468E-005,0.6949
245,0.6817,1032,0.04072,5.7964E-05,0.00002742,0.000040274,0.6949
246,0.6803,1032,0.04078,5.8151E-05,0.00002745,4.04012E-005,0.6948
247,0.6789,1032,0.04085,5.8338E-05,0.00002749,4.05284E-005,0.6948
248,0.6775,1033,0.04091,5.8526E-05,0.00002753,4.06556E-005,0.6947
249,0.6760,1033,0.04098,5.8713E-05,0.00002756,4.07828E-005,0.6947
250,0.6746,1033,0.04104,0.0000589,0.00002760,0.00004091,0.6946
251,0.6734,1033,0.04110,5.9096E-05,0.00002763,4.10448E-005,0.6946
252,0.6722,1033,0.04117,5.9292E-05,0.00002767,4.11796E-005,0.6946
253,0.6711,1034,0.04123,5.9489E-05,0.00002770,4.13144E-005,0.6945
254,0.6699,1034,0.04129,5.9685E-05,0.00002774,4.14492E-005,0.6945
255,0.6687,1034,0.04135,5.9881E-05,0.00002777,0.000041584,0.6945
256,0.6675,1034,0.04142,6.0077E-05,0.00002781,4.17188E-005,0.6945
257,0.6664,1035,0.04148,6.0273E-05,0.00002784,4.18536E-005,0.6944
258,0.6652,1035,0.04154,6.0470E-05,0.00002788,4.19884E-005,0.6944
259,0.6640,1035,0.04161,6.0666E-05,0.00002791,4.21232E-005,0.6944
260,0.6628,1035,0.04167,6.0862E-05,0.00002795,0.000042258,0.6944
261,0.6617,1035,0.04173,6.1058E-05,0.00002798,4.23928E-005,0.6944
262,0.6605,1036,0.04179,6.1254E-05,0.00002802,4.25276E-005,0.6943
263,0.6593,1036,0.04186,6.1451E-05,0.00002805,4.26624E-005,0.6943
264,0.6581,1036,0.04192,6.1647E-05,0.00002809,4.27972E-005,0.6943
265,0.6570,1036,0.04198,6.1843E-05,0.00002812,0.000042932,0.6943
266,0.6558,1037,0.04204,6.2039E-05,0.00002816,4.30668E-005,0.6942
267,0.6546,1037,0.04211,6.2235E-05,0.00002819,4.32016E-005,0.6942
268,0.6534,1037,0.04217,6.2432E-05,0.00002823,4.33364E-005,0.6942
269,0.6523,1037,0.04223,6.2628E-05,0.00002826,4.34712E-005,0.6942
270,0.6511,1037,0.04230,6.2824E-05,0.00002830,0.000043606,0.6942
271,0.6499,1038,0.04236,6.3020E-05,0.00002833,4.37408E-005,0.6941
272,0.6487,1038,0.04242,6.3216E-05,0.00002837,4.38756E-005,0.6941
273,0.6476,1038,0.04248,6.3413E-05,0.00002840,4.40104E-005,0.6941
274,0.6464,1038,0.04255,6.3609E-05,0.00002844,4.41452E-005,0.6941
275,0.6452,1039,0.04261,6.3805E-05,0.00002847,0.00004428,0.6941
276,0.6440,1039,0.04267,6.4001E-05,0.00002850,4.44148E-005,0.6940
277,0.6428,1039,0.04274,6.4197E-05,0.00002854,4.45496E-005,0.6940
278,0.6417,1039,0.04280,6.4394E-05,0.00002857,4.46844E-005,0.6940
279,0.6405,1039,0.04286,6.4590E-05,0.00002861,4.48192E-005,0.6940
280,0.6393,1040,0.04292,6.4786E-05,0.00002864,0.000044954,0.6939
281,0.6381,1040,0.04299,6.4982E-05,0.00002868,4.50888E-005,0.6939
282,0.6370,1040,0.04305,6.5178E-05,0.00002871,4.52236E-005,0.6939
283,0.6358,1040,0.04311,6.5375E-05,0.00002875,4.53584E-005,0.6939
284,0.6346,1040,0.04318,6.5571E-05,0.00002878,4.54932E-005,0.6939
285,0.6334,1041,0.04324,6.5767E-05,0.00002882,0.000045628,0.6938
286,0.6323,1041,0.04330,6.5963E-05,0.00002885,4.57628E-005,0.6938
287,0.6311,1041,0.04336,6.6159E-05,0.00002889,4.58976E-005,0.6938
288,0.6299,1041,0.04343,6.6356E-05,0.00002892,4.60324E-005,0.6938
289,0.6287,1042,0.04349,6.6552E-05,0.00002896,4.61672E-005,0.6937
290,0.6276,1042,0.04355,6.6748E-05,0.00002899,0.000046302,0.6937
291,0.6264,1042,0.04361,6.6944E-05,0.00002903,4.64368E-005,0.6937
292,0.6252,1042,0.04368,6.7140E-05,0.00002906,4.65716E-005,0.6937
293,0.6240,1042,0.04374,6.7337E-05,0.00002910,4.67064E-005,0.6937
294,0.6229,1043,0.04380,6.7533E-05,0.00002913,4.68412E-005,0.6936
295,0.6217,1043,0.04387,6.7729E-05,0.00002917,0.000046976,0.6936
296,0.6205,1043,0.04393,6.7925E-05,0.00002920,4.71108E-005,0.6936
297,0.6193,1043,0.04399,6.8121E-05,0.00002924,4.72456E-005,0.6936
298,0.6182,1044,0.04405,6.8318E-05,0.00002927,4.73804E-005,0.6935
299,0.6170,1044,0.04412,6.8514E-05,0.00002931,4.75152E-005,0.6935
300,0.6158,1044,0.04418,0.00006871,0.00002934,0.00004765,0.6935
301,0.6148,1044,0.04424,6.8914E-05,0.00002937,0.000047792,0.6935
302,0.6138,1044,0.04430,6.9118E-05,0.00002941,0.000047934,0.6935
303,0.6128,1045,0.04436,6.9323E-05,0.00002944,0.000048076,0.6935
304,0.6118,1045,0.04442,6.9527E-05,0.00002947,0.000048218,0.6935
305,0.6109,1045,0.04448,6.9731E-05,0.00002951,0.00004836,0.6935
306,0.6099,1045,0.04454,6.9935E-05,0.00002954,0.000048502,0.6935
307,0.6089,1046,0.04460,7.0139E-05,0.00002957,0.000048644,0.6935
308,0.6079,1046,0.04466,7.0344E-05,0.00002961,0.000048786,0.6935
309,0.6069,1046,0.04473,7.0548E-05,0.00002964,0.000048928,0.6935
310,0.6059,1046,0.04479,7.0752E-05,0.00002967,0.00004907,0.6935
311,0.6049,1047,0.04485,7.0956E-05,0.00002971,0.000049212,0.6935
312,0.6039,1047,0.04491,7.1160E-05,0.00002974,0.000049354,0.6935
313,0.6030,1047,0.04497,7.1365E-05,0.00002977,0.000049496,0.6936
314,0.6020,1047,0.04503,7.1569E-05,0.00002981,0.000049638,0.6936
315,0.6010,1048,0.04509,7.1773E-05,0.00002984,0.00004978,0.6936
316,0.6000,1048,0.04515,7.1977E-05,0.00002987,0.000049922,0.6936
317,0.5990,1048,0.04521,7.2181E-05,0.00002991,0.000050064,0.6936
318,0.5980,1048,0.04527,7.2386E-05,0.00002994,0.000050206,0.6936
319,0.5970,1049,0.04533,7.2590E-05,0.00002997,0.000050348,0.6936
320,0.5960,1049,0.04539,7.2794E-05,0.00003001,0.00005049,0.6936
321,0.5951,1049,0.04545,7.2998E-05,0.00003004,0.000050632,0.6936
322,0.5941,1049,0.04551,7.3202E-05,0.00003007,0.000050774,0.6936
323,0.5931,1050,0.04557,7.3407E-05,0.00003011,0.000050916,0.6936
324,0.5921,1050,0.04563,7.3611E-05,0.00003014,0.000051058,0.6936
325,0.5911,1050,0.04570,7.3815E-05,0.00003018,0.0000512,0.6936
326,0.5901,1050,0.04576,7.4019E-05,0.00003021,0.000051342,0.6936
327,0.5891,1050,0.04582,7.4223E-05,0.00003024,0.000051484,0.6936
328,0.5881,1051,0.04588,7.4428E-05,0.00003028,0.000051626,0.6936
329,0.5871,1051,0.04594,7.4632E-05,0.00003031,0.000051768,0.6936
330,0.5862,1051,0.04600,7.4836E-05,0.00003034,0.00005191,0.6936
331,0.5852,1051,0.04606,7.5040E-05,0.00003038,0.000052052,0.6936
332,0.5842,1052,0.04612,7.5244E-05,0.00003041,0.000052194,0.6936
333,0.5832,1052,0.04618,7.5449E-05,0.00003044,0.000052336,0.6936
334,0.5822,1052,0.04624,7.5653E-05,0.00003048,0.000052478,0.6936
335,0.5812,1052,0.04630,7.5857E-05,0.00003051,0.00005262,0.6936
336,0.5802,1053,0.04636,7.6061E-05,0.00003054,0.000052762,0.6936
337,0.5792,1053,0.04642,7.6265E-05,0.00003058,0.000052904,0.6936
338,0.5783,1053,0.04648,7.6470E-05,0.00003061,0.000053046,0.6937
339,0.5773,1053,0.04654,7.6674E-05,0.00003064,0.000053188,0.6937
340,0.5763,1054,0.04660,7.6878E-05,0.00003068,0.00005333,0.6937
341,0.5753,1054,0.04666,7.7082E-05,0.00003071,0.000053472,0.6937
342,0.5743,1054,0.04673,7.7286E-05,0.00003074,0.000053614,0.6937
343,0.5733,1054,0.04679,7.7491E-05,0.00003078,0.000053756,0.6937
344,0.5723,1055,0.04685,7.7695E-05,0.00003081,0.000053898,0.6937
345,0.5713,1055,0.04691,7.7899E-05,0.00003084,0.00005404,0.6937
346,0.5704,1055,0.04697,7.8103E-05,0.00003088,0.000054182,0.6937
347,0.5694,1055,0.04703,7.8307E-05,0.00003091,0.000054324,0.6937
348,0.5684,1056,0.04709,7.8512E-05,0.00003094,0.000054466,0.6937
349,0.5674,1056,0.04715,7.8716E-05,0.00003098,0.000054608,0.6937
350,0.5664,1056,0.04721,0.00007892,0.00003101,0.00005475,0.6937
351,0.5656,1056,0.04727,7.9132E-05,0.00003104,5.48988E-005,0.6937
352,0.5647,1057,0.04733,7.9344E-05,0.00003107,5.50476E-005,0.6937
353,0.5639,1057,0.04739,7.9555E-05,0.00003111,5.51964E-005,0.6938
354,0.5630,1057,0.04745,7.9767E-05,0.00003114,5.53452E-005,0.6938
355,0.5622,1057,0.04750,7.9979E-05,0.00003117,0.000055494,0.6938
356,0.5613,1058,0.04756,8.0191E-05,0.00003120,5.56428E-005,0.6938
357,0.5605,1058,0.04762,8.0403E-05,0.00003123,5.57916E-005,0.6939
358,0.5597,1058,0.04768,8.0614E-05,0.00003127,5.59404E-005,0.6939
359,0.5588,1058,0.04774,8.0826E-05,0.00003130,5.60892E-005,0.6939
360,0.5580,1059,0.04780,8.1038E-05,0.00003133,0.000056238,0.6939
361,0.5571,1059,0.04786,8.1250E-05,0.00003136,5.63868E-005,0.6939
362,0.5563,1059,0.04792,8.1462E-05,0.00003139,5.65356E-005,0.6940
363,0.5555,1059,0.04797,8.1673E-05,0.00003143,5.66844E-005,0.6940
364,0.5546,1060,0.04803,8.1885E-05,0.00003146,5.68332E-005,0.6940
365,0.5538,1060,0.04809,8.2097E-05,0.00003149,0.000056982,0.6940
366,0.5529,1060,0.04815,8.2309E-05,0.00003152,5.71308E-005,0.6941
367,0.5521,1060,0.04821,8.2521E-05,0.00003155,5.72796E-005,0.6941
368,0.5512,1061,0.04827,8.2732E-05,0.00003159,5.74284E-005,0.6941
369,0.5504,1061,0.04833,8.2944E-05,0.00003162,5.75772E-005,0.6941
370,0.5496,1061,0.04839,8.3156E-05,0.00003165,0.000057726,0.6941
371,0.5487,1061,0.04844,8.3368E-05,0.00003168,5.78748E-005,0.6942
372,0.5479,1062,0.04850,8.3580E-05,0.00003171,5.80236E-005,0.6942
373,0.5470,1062,0.04856,8.3791E-05,0.00003175,5.81724E-005,0.6942
374,0.5462,1062,0.04862,8.4003E-05,0.00003178,5.83212E-005,0.6942
375,0.5454,1063,0.04868,8.4215E-05,0.00003181,0.00005847,0.6943
376,0.5445,1063,0.04874,8.4427E-05,0.00003184,5.86188E-005,0.6943
377,0.5437,1063,0.04880,8.4639E-05,0.00003187,5.87676E-005,0.6943
378,0.5428,1063,0.04886,8.4850E-05,0.00003191,5.89164E-005,0.6943
379,0.5420,1064,0.04892,8.5062E-05,0.00003194,5.90652E-005,0.6943
380,0.5411,1064,0.04897,8.5274E-05,0.00003197,0.000059214,0.6944
381,0.5403,1064,0.04903,8.5486E-05,0.00003200,5.93628E-005,0.6944
382,0.5395,1064,0.04909,8.5698E-05,0.00003203,5.95116E-005,0.6944
383,0.5386,1065,0.04915,8.5909E-05,0.00003207,5.96604E-005,0.6944
384,0.5378,1065,0.04921,8.6121E-05,0.00003210,5.98092E-005,0.6944
385,0.5369,1065,0.04927,8.6333E-05,0.00003213,0.000059958,0.6945
386,0.5361,1065,0.04933,8.6545E-05,0.00003216,6.01068E-005,0.6945
387,0.5352,1066,0.04939,8.6757E-05,0.00003219,6.02556E-005,0.6945
388,0.5344,1066,0.04944,8.6968E-05,0.00003223,6.04044E-005,0.6945
389,0.5336,1066,0.04950,8.7180E-05,0.00003226,6.05532E-005,0.6946
390,0.5327,1066,0.04956,8.7392E-05,0.00003229,0.000060702,0.6946
391,0.5319,1067,0.04962,8.7604E-05,0.00003232,6.08508E-005,0.6946
392,0.5310,1067,0.04968,8.7816E-05,0.00003235,6.09996E-005,0.6946
393,0.5302,1067,0.04974,8.8027E-05,0.00003239,6.11484E-005,0.6946
394,0.5294,1067,0.04980,8.8239E-05,0.00003242,6.12972E-005,0.6947
395,0.5285,1068,0.04986,8.8451E-05,0.00003245,0.000061446,0.6947
396,0.5277,1068,0.04991,8.8663E-05,0.00003248,6.15948E-005,0.6947
397,0.5268,1068,0.04997,8.8875E-05,0.00003251,6.17436E-005,0.6947
398,0.5260,1068,0.05003,8.9086E-05,0.00003255,6.18924E-005,0.6948
399,0.5251,1069,0.05009,8.9298E-05,0.00003258,6.20412E-005,0.6948
400,0.5243,1069,0.05015,0.00008951,0.00003261,0.00006219,0.6948
401,0.5236,1069,0.05021,8.7921E-05,0.00003264,6.23456E-005,0.6948
402,0.5228,1069,0.05026,8.6331E-05,0.00003267,6.25012E-005,0.6948
403,0.5221,1070,0.05032,8.4742E-05,0.00003270,6.26568E-005,0.6948
404,0.5214,1070,0.05038,8.3152E-05,0.00003273,6.28124E-005,0.6949
405,0.5207,1070,0.05043,8.1563E-05,0.00003276,0.000062968,0.6949
406,0.5199,1070,0.05049,7.9974E-05,0.00003279,6.31236E-005,0.6949
407,0.5192,1071,0.05055,7.8384E-05,0.00003283,6.32792E-005,0.6949
408,0.5185,1071,0.05060,7.6795E-05,0.00003286,6.34348E-005,0.6949
409,0.5178,1071,0.05066,7.5205E-05,0.00003289,6.35904E-005,0.6949
410,0.5170,1071,0.05072,7.3616E-05,0.00003292,0.000063746,0.6949
411,0.5163,1072,0.05077,7.2027E-05,0.00003295,6.39016E-005,0.6950
412,0.5156,1072,0.05083,7.0437E-05,0.00003298,6.40572E-005,0.6950
413,0.5149,1072,0.05089,6.8848E-05,0.00003301,6.42128E-005,0.6950
414,0.5141,1072,0.05094,6.7258E-05,0.00003304,6.43684E-005,0.6950
415,0.5134,1073,0.05100,6.5669E-05,0.00003307,0.000064524,0.6950
416,0.5127,1073,0.05106,6.4080E-05,0.00003310,6.46796E-005,0.6950
417,0.5120,1073,0.05111,6.2490E-05,0.00003313,6.48352E-005,0.6950
418,0.5112,1073,0.05117,6.0901E-05,0.00003316,6.49908E-005,0.6951
419,0.5105,1074,0.05123,5.9311E-05,0.00003320,6.51464E-005,0.6951
420,0.5098,1074,0.05128,5.7722E-05,0.00003323,0.000065302,0.6951
421,0.5091,1074,0.05134,5.6133E-05,0.00003326,6.54576E-005,0.6951
422,0.5083,1074,0.05140,5.4543E-05,0.00003329,6.56132E-005,0.6951
423,0.5076,1075,0.05145,5.2954E-05,0.00003332,6.57688E-005,0.6951
424,0.5069,1075,0.05151,5.1364E-05,0.00003335,6.59244E-005,0.6951
425,0.5062,1075,0.05157,4.9775E-05,0.00003338,0.00006608,0.6952
426,0.5054,1075,0.05162,4.8186E-05,0.00003341,6.62356E-005,0.6952
427,0.5047,1075,0.05168,4.6596E-05,0.00003344,6.63912E-005,0.6952
428,0.5040,1076,0.05173,4.5007E-05,0.00003347,6.65468E-005,0.6952
429,0.5032,1076,0.05179,4.3417E-05,0.00003350,6.67024E-005,0.6952
430,0.5025,1076,0.05185,4.1828E-05,0.00003353,0.000066858,0.6952
431,0.5018,1076,0.05190,4.0239E-05,0.00003356,6.70136E-005,0.6952
432,0.5011,1077,0.05196,3.8649E-05,0.00003360,6.71692E-005,0.6952
433,0.5003,1077,0.05202,3.7060E-05,0.00003363,6.73248E-005,0.6953
434,0.4996,1077,0.05207,3.5470E-05,0.00003366,6.74804E-005,0.6953
435,0.4989,1077,0.05213,3.3881E-05,0.00003369,0.000067636,0.6953
436,0.4982,1078,0.05219,3.2292E-05,0.00003372,6.77916E-005,0.6953
437,0.4974,1078,0.05224,3.0702E-05,0.00003375,6.79472E-005,0.6953
438,0.4967,1078,0.05230,2.9113E-05,0.00003378,6.81028E-005,0.6953
439,0.4960,1078,0.05236,2.7523E-05,0.00003381,6.82584E-005,0.6953
440,0.4953,1079,0.05241,2.5934E-05,0.00003384,0.000068414,0.6954
441,0.4945,1079,0.05247,2.4345E-05,0.00003387,6.85696E-005,0.6954
442,0.4938,1079,0.05253,2.2755E-05,0.00003390,6.87252E-005,0.6954
443,0.4931,1079,0.05258,2.1166E-05,0.00003393,6.88808E-005,0.6954
444,0.4924,1080,0.05264,1.9576E-05,0.00003397,6.90364E-005,0.6954
445,0.4916,1080,0.05270,1.7987E-05,0.00003400,0.000069192,0.6954
446,0.4909,1080,0.05275,1.6398E-05,0.00003403,6.93476E-005,0.6954
447,0.4902,1080,0.05281,1.4808E-05,0.00003406,6.95032E-005,0.6955
448,0.4895,1081,0.05287,1.3219E-05,0.00003409,6.96588E-005,0.6955
449,0.4887,1081,0.05292,1.1629E-05,0.00003412,6.98144E-005,0.6955
450,0.488,1081,0.05298,0.00001004,0.00003415,0.00006997,0.6955
451,0.4874,1081,0.05303,1.2073E-05,0.00003418,7.01318E-005,0.6956
452,0.4867,1081,0.05309,1.4106E-05,0.00003421,7.02936E-005,0.6956
453,0.4861,1082,0.05314,1.6140E-05,0.00003424,7.04554E-005,0.6957
454,0.4855,1082,0.05320,1.8173E-05,0.00003427,7.06172E-005,0.6957
455,0.4849,1082,0.05325,2.0206E-05,0.00003430,0.000070779,0.6958
456,0.4842,1082,0.05331,2.2239E-05,0.00003433,7.09408E-005,0.6959
457,0.4836,1083,0.05336,2.4272E-05,0.00003436,7.11026E-005,0.6959
458,0.4830,1083,0.05342,2.6306E-05,0.00003439,7.12644E-005,0.6960
459,0.4823,1083,0.05347,2.8339E-05,0.00003442,7.14262E-005,0.6961
460,0.4817,1083,0.05353,3.0372E-05,0.00003445,0.000071588,0.6961
461,0.4811,1084,0.05358,3.2405E-05,0.00003448,7.17498E-005,0.6962
462,0.4804,1084,0.05364,3.4438E-05,0.00003451,7.19116E-005,0.6962
463,0.4798,1084,0.05369,3.6472E-05,0.00003453,7.20734E-005,0.6963
464,0.4792,1084,0.05375,3.8505E-05,0.00003456,7.22352E-005,0.6964
465,0.4786,1085,0.05380,4.0538E-05,0.00003459,0.000072397,0.6964
466,0.4779,1085,0.05386,4.2571E-05,0.00003462,7.25588E-005,0.6965
467,0.4773,1085,0.05391,4.4604E-05,0.00003465,7.27206E-005,0.6966
468,0.4767,1085,0.05397,4.6638E-05,0.00003468,7.28824E-005,0.6966
469,0.4760,1086,0.05402,4.8671E-05,0.00003471,7.30442E-005,0.6967
470,0.4754,1086,0.05408,5.0704E-05,0.00003474,0.000073206,0.6967
471,0.4748,1086,0.05413,5.2737E-05,0.00003477,7.33678E-005,0.6968
472,0.4741,1086,0.05419,5.4770E-05,0.00003480,7.35296E-005,0.6969
473,0.4735,1087,0.05424,5.6804E-05,0.00003483,7.36914E-005,0.6969
474,0.4729,1087,0.05430,5.8837E-05,0.00003486,7.38532E-005,0.6970
475,0.4723,1087,0.05435,6.0870E-05,0.00003489,0.000074015,0.6971
476,0.4716,1087,0.05440,6.2903E-05,0.00003492,7.41768E-005,0.6971
477,0.4710,1087,0.05446,6.4936E-05,0.00003495,7.43386E-005,0.6972
478,0.4704,1088,0.05451,6.6970E-05,0.00003498,7.45004E-005,0.6972
479,0.4697,1088,0.05457,6.9003E-05,0.00003501,7.46622E-005,0.6973
480,0.4691,1088,0.05462,7.1036E-05,0.00003504,0.000074824,0.6974
481,0.4685,1088,0.05468,7.3069E-05,0.00003507,7.49858E-005,0.6974
482,0.4678,1089,0.05473,7.5102E-05,0.00003510,7.51476E-005,0.6975
483,0.4672,1089,0.05479,7.7136E-05,0.00003513,7.53094E-005,0.6975
484,0.4666,1089,0.05484,7.9169E-05,0.00003516,7.54712E-005,0.6976
485,0.4660,1089,0.05490,8.1202E-05,0.00003519,0.000075633,0.6977
486,0.4653,1090,0.05495,8.3235E-05,0.00003522,7.57948E-005,0.6977
487,0.4647,1090,0.05501,8.5268E-05,0.00003525,7.59566E-005,0.6978
488,0.4641,1090,0.05506,8.7302E-05,0.00003527,7.61184E-005,0.6979
489,0.4634,1090,0.05512,8.9335E-05,0.00003530,7.62802E-005,0.6979
490,0.4628,1091,0.05517,9.1368E-05,0.00003533,0.000076442,0.6980
491,0.4622,1091,0.05523,9.3401E-05,0.00003536,7.66038E-005,0.6980
492,0.4615,1091,0.05528,9.5434E-05,0.00003539,7.67656E-005,0.6981
493,0.4609,1091,0.05534,9.7468E-05,0.00003542,7.69274E-005,0.6982
494,0.4603,1092,0.05539,9.9501E-05,0.00003545,7.70892E-005,0.6982
495,0.4597,1092,0.05545,1.0153E-04,0.00003548,0.000077251,0.6983
496,0.4590,1092,0.05550,1.0357E-04,0.00003551,7.74128E-005,0.6984
497,0.4584,1092,0.05556,1.0560E-04,0.00003554,7.75746E-005,0.6984
498,0.4578,1093,0.05561,1.0763E-04,0.00003557,7.77364E-005,0.6985
499,0.4571,1093,0.05567,1.0967E-04,0.00003560,7.78982E-005,0.6985
500,0.4565,1093,0.05572,0.0001117,0.00003563,0.00007806,0.6986
501,0.4560,1093,0.05577,1.1194E-04,0.00003566,7.82309E-005,0.6987
502,0.4555,1093,0.05582,1.1217E-04,0.00003569,7.84018E-005,0.6987
503,0.4549,1094,0.05588,1.1241E-04,0.00003571,7.85727E-005,0.6988
504,0.4544,1094,0.05593,1.1264E-04,0.00003574,7.87436E-005,0.6988
505,0.4539,1094,0.05598,1.1288E-04,0.00003577,7.89145E-005,0.6989
506,0.4534,1094,0.05603,1.1311E-04,0.00003580,7.90854E-005,0.6989
507,0.4528,1095,0.05608,1.1335E-04,0.00003583,7.92563E-005,0.6990
508,0.4523,1095,0.05614,1.1358E-04,0.00003586,7.94272E-005,0.6990
509,0.4518,1095,0.05619,1.1382E-04,0.00003588,7.95981E-005,0.6991
510,0.4513,1095,0.05624,1.1405E-04,0.00003591,0.000079769,0.6991
511,0.4507,1095,0.05629,1.1429E-04,0.00003594,7.99399E-005,0.6992
512,0.4502,1096,0.05635,1.1452E-04,0.00003597,8.01108E-005,0.6992
513,0.4497,1096,0.05640,1.1476E-04,0.00003600,8.02817E-005,0.6993
514,0.4492,1096,0.05645,1.1499E-04,0.00003603,8.04526E-005,0.6993
515,0.4487,1096,0.05650,1.1523E-04,0.00003605,8.06235E-005,0.6994
516,0.4481,1097,0.05655,1.1546E-04,0.00003608,8.07944E-005,0.6994
517,0.4476,1097,0.05661,1.1570E-04,0.00003611,8.09653E-005,0.6995
518,0.4471,1097,0.05666,1.1593E-04,0.00003614,8.11362E-005,0.6995
519,0.4466,1097,0.05671,1.1617E-04,0.00003617,8.13071E-005,0.6996
520,0.4460,1097,0.05676,1.1640E-04,0.00003620,0.000081478,0.6996
521,0.4455,1098,0.05681,1.1664E-04,0.00003622,8.16489E-005,0.6997
522,0.4450,1098,0.05687,1.1687E-04,0.00003625,8.18198E-005,0.6997
523,0.4445,1098,0.05692,1.1711E-04,0.00003628,8.19907E-005,0.6998
524,0.4439,1098,0.05697,1.1734E-04,0.00003631,8.21616E-005,0.6998
525,0.4434,1099,0.05702,1.1758E-04,0.00003634,8.23325E-005,0.6999
526,0.4429,1099,0.05707,1.1781E-04,0.00003637,8.25034E-005,0.6999
527,0.4424,1099,0.05713,1.1805E-04,0.00003639,8.26743E-005,0.7000
528,0.4419,1099,0.05718,1.1828E-04,0.00003642,8.28452E-005,0.7000
529,0.4413,1099,0.05723,1.1852E-04,0.00003645,8.30161E-005,0.7001
530,0.4408,1100,0.05728,1.1875E-04,0.00003648,0.000083187,0.7001
531,0.4403,1100,0.05734,1.1899E-04,0.00003651,8.33579E-005,0.7002
532,0.4398,1100,0.05739,1.1922E-04,0.00003654,8.35288E-005,0.7002
533,0.4392,1100,0.05744,1.1946E-04,0.00003656,8.36997E-005,0.7003
534,0.4387,1100,0.05749,1.1969E-04,0.00003659,8.38706E-005,0.7003
535,0.4382,1101,0.05754,1.1993E-04,0.00003662,8.40415E-005,0.7004
536,0.4377,1101,0.05760,1.2016E-04,0.00003665,8.42124E-005,0.7004
537,0.4371,1101,0.05765,1.2040E-04,0.00003668,8.43833E-005,0.7005
538,0.4366,1101,0.05770,1.2063E-04,0.00003671,8.45542E-005,0.7005
539,0.4361,1102,0.05775,1.2087E-04,0.00003673,8.47251E-005,0.7006
540,0.4356,1102,0.05780,1.2110E-04,0.00003676,0.000084896,0.7006
541,0.4351,1102,0.05786,1.2134E-04,0.00003679,8.50669E-005,0.7007
542,0.4345,1102,0.05791,1.2157E-04,0.00003682,8.52378E-005,0.7007
543,0.4340,1102,0.05796,1.2181E-04,0.00003685,8.54087E-005,0.7008
